employee_id,base_salary,bonus,salary_band,compa_ratio,last_comp_review_date
11763,79583,15390.2,Band E,0.94,2026-04-16
11764,89444,6831.88,Band B,0.81,2025-09-03
11765,142054,7470.24,Band D,1.17,2025-05-17
11766,65278,5052.37,Band A,1.08,2025-10-26
11767,206359,37539.7,Band E,0.85,2025-05-07
11768,127434,25319.41,Band B,1.07,2025-09-26
11769,77145,14991.84,Band C,0.97,2024-11-27
11770,95656,15687.79,Band C,0.79,2025-05-06
11771,150686,20206.11,Band D,0.88,2026-03-09
11772,125090,8519.87,Band D,0.96,2024-10-26
11773,126164,18318.71,Band B,0.84,2025-12-02
11774,113725,4541.03,Band E,0.77,2025-06-12
11775,79561,6671.89,Band E,1.04,2026-02-07
11776,76283,10551.59,Band C,0.85,2025-05-05
11777,118767,21737.46,Band D,0.85,2024-12-18
11778,65551,10993.66,Band D,0.89,2024-10-07
11779,187225,7675.54,Band E,0.89,2025-08-31
11780,208489,28942.24,Band A,0.88,2025-10-08
11781,156318,22014.96,Band A,0.98,2025-01-29
11782,187180,22281.67,Band D,0.81,2025-05-10
11783,180806,27503.5,Band A,1.15,2026-03-19
11784,174471,22544.85,Band A,1.14,2025-03-29
11785,132793,6313.33,Band B,0.99,2025-03-24
11786,76724,14897.78,Band A,1.04,2025-03-23
11787,209137,29934.88,Band A,1.0,2025-11-15
11788,138602,12910.85,Band A,1.08,2024-07-07
11789,113227,11273.34,Band C,0.86,2025-01-26
11790,64309,11214.02,Band B,1.12,2026-05-29
11791,89022,5094.59,Band B,1.12,2025-06-15
11792,109966,9007.42,Band C,0.8,2026-04-08
11793,62381,6625.27,Band A,1.03,2025-02-12
11794,153193,7718.5,Band C,1.23,2026-01-21
11795,145884,12896.49,Band E,1.07,2026-02-22
11796,76955,12687.73,Band B,1.01,2024-09-23
11797,209369,35193.96,Band A,0.82,2025-07-18
11798,162152,14588.89,Band A,1.03,2024-09-18
11799,118828,20922.75,Band D,1.13,2026-01-11
11800,101515,7349.42,Band E,1.08,2026-03-22
11801,177817,26477.65,Band E,0.78,2025-07-27
11802,178277,26492.29,Band D,1.15,2026-04-18
11803,161640,17226.06,Band E,0.77,2024-08-09
11804,69156,2235.55,Band D,1.05,2025-06-28
11805,173649,20211.87,Band A,1.2,2024-10-06
11806,129928,14080.63,Band E,0.98,2026-03-14
11807,193988,20963.27,Band D,1.25,2026-03-17
11808,138877,24757.42,Band E,0.8,2024-07-03
11809,209300,29682.56,Band E,0.98,2024-12-03
11810,147896,25298.19,Band D,1.06,2025-09-30
11811,56409,2393.44,Band E,1.14,2025-12-12
11812,69189,5551.23,Band C,1.22,2025-01-06
11813,189976,36484.43,Band A,0.97,2025-01-16
11814,174341,9644.02,Band A,1.22,2025-11-15
11815,187152,8192.35,Band C,0.86,2025-06-08
11816,145974,25664.16,Band B,1.03,2026-03-29
11817,186849,36580.44,Band B,0.98,2024-10-11
11818,196763,12921.07,Band D,0.76,2025-12-21
11819,191348,20813.99,Band C,0.94,2024-10-18
11820,135136,20007.82,Band C,0.96,2025-05-13
11821,194077,8394.63,Band D,0.79,2024-09-04
11822,73126,4763.26,Band D,1.18,2024-09-01
11823,143858,11824.42,Band E,1.11,2025-08-05
11824,177142,17380.51,Band A,1.13,2026-03-15
11825,71032,9002.44,Band D,0.89,2025-08-08
11826,87569,6538.55,Band C,1.22,2024-06-28
11827,173857,8923.24,Band B,0.76,2024-11-17
11828,134868,15980.22,Band D,0.81,2026-04-28
11829,177421,24946.8,Band D,1.24,2026-02-11
11830,197443,24663.02,Band E,0.88,2025-07-06
11831,80109,12752.87,Band C,0.8,2026-01-04
11832,99856,13060.36,Band B,0.97,2024-08-17
11833,84861,6756.97,Band D,0.89,2025-01-12
11834,93860,10698.92,Band C,0.79,2026-02-24
11835,167905,15379.23,Band D,1.01,2025-09-26
11836,131346,8015.74,Band C,0.84,2025-12-13
11837,113994,20804.27,Band E,0.83,2025-02-20
11838,180648,22496.85,Band C,1.14,2024-08-25
11839,164323,26041.91,Band C,0.84,2024-12-12
11840,73031,5157.86,Band D,1.01,2025-08-21
11841,194720,8127.14,Band E,1.24,2024-12-24
11842,133629,21676.0,Band C,0.8,2025-06-30
11843,90079,14158.46,Band A,1.24,2025-02-24
11844,76398,6087.74,Band C,1.19,2025-02-06
11845,107126,6676.29,Band D,0.94,2025-11-16
11846,99693,7375.47,Band E,1.01,2024-09-22
11847,155574,21028.18,Band C,1.06,2025-07-08
11848,203199,33748.76,Band D,1.21,2024-11-29
11849,128563,5130.93,Band B,1.03,2026-02-02
11850,80691,3433.55,Band B,1.18,2025-02-14
11851,104778,14047.15,Band A,1.19,2026-04-05
11852,115550,6885.36,Band B,1.15,2025-03-03
11853,134731,24547.83,Band B,0.98,2025-01-26
11854,139175,8534.59,Band C,0.86,2024-12-04
11855,185247,17955.67,Band D,1.17,2024-10-20
11856,118872,22882.33,Band A,0.88,2024-08-31
11857,150176,12356.01,Band C,0.8,2025-05-21
11858,192759,13373.41,Band A,1.25,2026-01-25
11859,66732,4946.04,Band B,1.11,2026-01-11
11860,201996,14777.5,Band B,0.78,2026-01-02
11861,160703,11905.14,Band D,1.22,2025-02-07
11862,84348,7778.25,Band D,1.09,2025-02-05
11863,148335,21200.87,Band A,1.2,2026-04-29
11864,59043,5051.02,Band B,0.94,2026-05-14
11865,66845,3316.95,Band C,1.08,2024-06-07
11866,168501,23655.75,Band E,0.79,2025-04-05
11867,182542,10619.07,Band E,0.91,2026-05-07
11868,70470,2435.01,Band B,0.92,2024-12-10
11869,122959,21531.66,Band D,0.8,2025-11-25
11870,100128,4006.12,Band C,1.13,2025-08-03
11871,126482,11560.08,Band A,0.97,2024-08-09
11872,95844,7705.67,Band B,1.12,2026-03-27
11873,89696,7124.64,Band C,0.99,2026-01-29
11874,146226,25038.46,Band A,0.81,2026-03-07
11875,184271,17408.67,Band B,1.11,2026-05-19
11876,182012,13691.13,Band C,0.83,2026-05-07
11877,66703,7097.94,Band D,0.9,2025-04-29
11878,163336,14534.13,Band A,0.96,2026-02-18
11879,139703,17790.82,Band E,1.06,2024-12-12
11880,158976,18171.58,Band D,0.98,2026-01-29
11881,126376,8598.69,Band B,1.09,2025-03-14
11882,84586,13614.46,Band E,0.91,2026-03-18
11883,148740,11183.77,Band D,0.95,2025-08-12
11884,189853,34882.55,Band E,0.88,2024-08-20
11885,103945,4627.33,Band D,1.17,2026-02-04
11886,94721,5292.04,Band B,0.86,2026-03-04
11887,197988,39016.89,Band E,1.13,2024-07-07
11888,201570,28012.23,Band D,1.22,2025-07-19
11889,169692,20714.07,Band C,0.88,2024-06-25
11890,91424,11002.6,Band D,1.25,2026-01-18
11891,196669,29818.89,Band D,0.92,2025-05-28
11892,123510,7794.02,Band C,0.93,2025-08-22
11893,149275,16711.31,Band D,1.03,2026-01-06
11894,165417,10447.17,Band B,0.98,2026-02-02
11895,111478,17495.29,Band A,0.79,2025-05-27
11896,157525,13321.97,Band E,1.21,2025-07-08
11897,198510,35821.75,Band B,0.98,2026-03-27
11898,90993,6887.0,Band E,1.16,2025-09-27
11899,96897,19254.59,Band A,0.79,2026-02-15
11900,101904,4197.22,Band E,1.21,2025-09-18
11901,149414,17156.6,Band A,1.09,2025-10-29
11902,199168,39816.13,Band E,0.88,2024-07-18
11903,131267,23353.11,Band B,0.85,2026-02-02
11904,197956,29374.69,Band A,1.13,2025-08-13
11905,59232,7464.0,Band B,0.76,2025-03-02
11906,66540,13198.36,Band E,0.8,2024-11-03
11907,177332,25542.18,Band B,1.13,2026-05-14
11908,108847,11652.37,Band D,0.96,2026-04-26
11909,77210,4652.12,Band A,1.17,2024-11-25
11910,87480,15515.5,Band E,1.1,2025-10-07
11911,158062,31316.83,Band A,1.2,2025-10-13
11912,168917,25140.1,Band C,0.9,2024-10-24
11913,161528,29403.52,Band D,0.96,2024-07-02
11914,58090,5359.44,Band B,0.91,2025-05-11
11915,55905,10762.6,Band B,1.13,2025-05-17
11916,192276,10189.43,Band C,0.76,2025-11-15
11917,98354,8008.57,Band E,1.09,2024-08-25
11918,188985,7763.41,Band B,1.15,2024-11-14
11919,154515,8674.32,Band B,1.05,2025-09-10
11920,149848,12458.14,Band B,0.85,2024-11-13
11921,88992,5583.47,Band D,0.86,2025-05-15
11922,176566,7039.83,Band B,0.85,2025-11-20
11923,124845,14273.76,Band C,0.98,2025-01-10
11924,60921,7668.77,Band D,1.21,2026-01-25
11925,145082,10308.55,Band C,0.92,2024-11-20
11926,182063,5965.8,Band C,1.19,2025-09-19
11927,97816,9641.67,Band E,0.76,2024-10-02
11928,120011,12372.73,Band B,0.76,2025-03-14
11929,74652,14907.94,Band D,0.76,2025-12-18
11930,183826,24234.94,Band C,1.19,2026-01-18
11931,185774,35686.97,Band A,1.1,2025-05-04
11932,101166,3131.17,Band C,1.01,2024-08-20
11933,90234,12117.67,Band E,0.87,2024-07-01
11934,76557,5953.78,Band A,1.05,2025-03-25
11935,120024,8502.31,Band E,0.99,2024-11-25
11936,55251,2749.12,Band A,1.04,2025-05-31
11937,138714,10478.44,Band B,0.95,2025-02-02
11938,159425,22994.44,Band A,0.77,2024-07-17
11939,174631,10536.7,Band D,1.22,2026-03-19
11940,179298,11952.03,Band D,1.06,2025-06-08
11941,74920,11647.92,Band D,1.15,2024-09-17
11942,102003,7942.71,Band C,1.09,2025-07-25
11943,207452,27285.74,Band C,0.99,2026-01-27
11944,162633,29548.61,Band C,1.24,2024-12-09
11945,67006,6323.19,Band D,0.84,2024-12-04
11946,135340,4863.77,Band C,1.02,2024-10-31
11947,200602,17949.0,Band B,1.01,2025-02-20
11948,152308,25251.07,Band D,1.18,2024-07-20
11949,64513,11472.46,Band D,1.21,2025-04-13
11950,143351,27791.42,Band C,1.12,2025-12-05
11951,104797,6011.99,Band E,1.08,2024-06-28
11952,116138,6166.16,Band B,1.06,2024-12-22
11953,62205,6642.61,Band A,0.79,2024-07-10
11954,130094,14794.22,Band E,0.78,2025-02-19
11955,199126,7927.65,Band C,1.13,2024-06-29
11956,84366,13034.23,Band E,1.14,2025-06-01
11957,106151,14835.59,Band C,1.21,2025-02-03
11958,58547,10403.57,Band D,1.24,2025-07-06
11959,57118,9355.5,Band B,1.25,2025-10-29
11960,129661,20683.58,Band E,0.97,2025-08-09
11961,94062,10069.45,Band E,0.78,2026-02-14
11962,87183,7247.29,Band C,0.84,2025-10-18
11963,186896,25562.16,Band E,0.78,2025-04-21
11964,68575,8913.22,Band E,1.12,2026-05-29
11965,176497,7051.32,Band A,1.11,2024-11-19
11966,136078,10445.66,Band D,0.92,2025-03-22
11967,123982,22308.33,Band E,1.11,2024-08-17
11968,139680,17608.39,Band C,1.05,2024-08-06
11969,121630,7973.05,Band A,1.25,2024-08-13
11970,209694,32035.39,Band B,0.94,2024-10-26
11971,93586,6394.02,Band A,1.12,2025-08-28
11972,85744,9964.21,Band D,1.22,2026-01-27
11973,196619,28297.94,Band E,0.99,2026-02-22
11974,144248,8110.65,Band E,1.12,2024-08-16
11975,143157,10467.61,Band C,1.17,2026-02-16
11976,126521,12991.22,Band E,1.07,2025-12-31
11977,157085,30951.97,Band C,1.0,2026-05-21
11978,151839,29171.7,Band B,0.75,2025-09-22
11979,172154,11265.86,Band B,1.2,2025-06-28
11980,59946,9503.26,Band B,1.21,2025-08-02
11981,193507,35533.32,Band D,0.83,2025-10-08
11982,119427,8577.34,Band A,1.02,2025-12-04
11983,147653,27450.54,Band C,1.08,2024-11-08
11984,106789,10332.69,Band E,0.86,2026-05-25
11985,132369,10362.8,Band C,1.12,2024-11-04
11986,135189,16722.2,Band C,0.97,2024-06-10
11987,124544,17524.97,Band B,1.23,2025-01-12
11988,198481,14588.91,Band B,1.17,2025-06-17
11989,82756,3195.82,Band B,0.91,2026-03-29
11990,81453,5627.75,Band B,1.24,2025-10-26
11991,154495,18568.23,Band A,0.76,2026-02-19
11992,155814,26785.17,Band B,1.13,2025-06-29
11993,204427,39667.53,Band E,1.01,2024-12-02
11994,75953,6517.29,Band A,1.2,2025-07-11
11995,169769,19532.11,Band B,1.04,2025-08-23
11996,157885,26547.33,Band B,0.84,2026-01-29
11997,208291,37287.31,Band E,0.94,2024-08-10
11998,111878,18223.85,Band A,1.11,2025-02-10
11999,91931,12413.75,Band C,0.92,2025-03-22
12000,140534,11248.18,Band C,1.2,2026-02-07
12001,165371,16225.82,Band C,1.13,2024-08-05
12002,122501,24223.08,Band D,0.92,2025-02-15
12003,151777,25489.77,Band D,1.16,2025-11-01
12004,78142,15220.87,Band E,0.86,2025-03-08
12005,121473,4999.51,Band A,1.13,2024-09-03
12006,135384,6653.28,Band C,0.94,2024-09-22
12007,162359,22430.29,Band B,1.12,2025-09-14
12008,63791,11520.12,Band E,1.24,2025-01-14
12009,71937,7274.7,Band E,1.17,2026-01-30
12010,104180,5852.08,Band C,1.09,2024-12-12
12011,90669,4763.81,Band E,1.19,2025-06-04
12012,125564,13556.22,Band D,0.89,2025-05-23
12013,193642,7244.67,Band A,1.16,2025-12-01
12014,79545,5295.97,Band B,0.84,2024-09-05
12015,72143,6132.47,Band E,0.95,2024-06-02
12016,92455,12042.25,Band C,0.86,2026-05-09
12017,118588,9463.38,Band B,1.08,2025-03-28
12018,62105,2705.59,Band C,0.99,2026-01-24
12019,178836,29448.71,Band E,0.96,2025-02-25
12020,136387,25897.71,Band C,0.9,2025-08-25
12021,138705,19160.96,Band B,1.1,2024-10-25
12022,148757,12978.44,Band E,0.79,2024-08-05
12023,70258,3743.82,Band B,0.87,2024-12-26
12024,126574,12649.24,Band D,0.76,2024-08-21
12025,163422,22674.97,Band D,0.83,2024-08-08
12026,118372,6264.14,Band E,0.89,2025-11-10
12027,75455,5169.45,Band A,1.14,2026-01-08
12028,69604,13683.1,Band A,1.12,2025-05-18
12029,75844,4296.85,Band C,0.85,2024-06-04
12030,184027,14619.68,Band A,0.86,2025-10-06
12031,118848,7803.26,Band B,1.1,2026-04-20
12032,93876,3850.9,Band E,0.93,2024-10-27
12033,79272,14501.82,Band C,0.89,2026-05-28
12034,106387,13900.09,Band A,0.75,2025-11-12
12035,56495,10719.2,Band A,1.0,2024-07-09
12036,103934,19606.89,Band C,0.83,2025-12-27
12037,110997,8834.26,Band D,1.04,2024-12-26
12038,55035,8261.24,Band E,1.11,2026-01-23
12039,173527,15585.75,Band B,1.09,2025-12-05
12040,175095,23761.65,Band D,1.05,2025-10-26
12041,129158,9045.63,Band A,0.9,2024-09-01
12042,179042,12723.65,Band C,1.09,2025-05-11
12043,101647,14571.31,Band A,0.77,2025-03-14
12044,82410,7976.95,Band C,0.9,2025-12-15
12045,117393,9870.12,Band E,0.79,2025-08-24
12046,198568,21743.35,Band C,0.76,2026-01-18
12047,65082,4235.58,Band C,1.16,2025-03-15
12048,89066,10788.28,Band B,1.07,2025-05-06
12049,61104,1840.11,Band A,1.2,2026-05-09
12050,82091,4698.81,Band E,1.02,2024-08-05
12051,56219,2974.35,Band D,1.11,2024-08-05
12052,73462,10221.54,Band D,0.78,2025-03-21
12053,193720,8011.93,Band B,0.79,2024-12-29
12054,132952,12213.9,Band A,1.04,2025-08-22
12055,191331,21516.56,Band E,0.94,2024-11-21
12056,209494,13044.3,Band E,1.01,2025-10-04
12057,110131,5148.82,Band C,0.92,2025-02-12
12058,71988,5505.48,Band B,0.9,2025-05-07
12059,155856,27053.11,Band D,0.95,2025-03-25
12060,161700,17351.3,Band A,1.09,2026-05-14
12061,182037,19207.22,Band E,1.24,2025-01-08
12062,173515,25218.99,Band E,1.14,2026-05-25
12063,148072,6700.45,Band E,0.88,2025-09-12
12064,67070,9585.09,Band E,0.84,2025-04-08
12065,59454,11863.58,Band B,0.79,2025-12-28
12066,126598,16962.71,Band C,0.96,2025-05-15
12067,116209,8498.23,Band D,1.07,2025-10-06
12068,98711,18942.99,Band A,0.9,2024-08-20
12069,134564,25960.01,Band C,0.84,2025-11-27
12070,155230,23707.21,Band D,0.9,2026-04-19
12071,85953,7136.86,Band D,0.84,2024-10-05
12072,173842,12623.43,Band D,0.87,2024-09-10
12073,139064,16734.05,Band B,1.06,2024-09-09
12074,71151,2244.48,Band D,1.04,2026-05-08
12075,193687,31542.82,Band D,1.02,2025-07-07
12076,133885,16157.02,Band A,0.97,2024-07-11
12077,76216,13923.35,Band B,1.2,2024-07-24
12078,195168,35565.3,Band B,1.0,2025-12-22
12079,144554,10692.94,Band C,1.21,2026-05-13
12080,191806,12846.65,Band C,1.1,2025-05-12
12081,94499,8689.12,Band A,0.91,2025-01-23
12082,56517,1761.35,Band A,1.06,2026-03-19
12083,190001,21863.25,Band A,0.79,2025-02-01
12084,64833,10444.04,Band D,0.82,2025-03-05
12085,150724,30110.93,Band C,1.21,2024-08-05
12086,112108,18839.73,Band E,0.97,2026-03-17
12087,90194,13185.4,Band D,1.13,2024-10-23
12088,100269,5939.86,Band C,1.09,2026-04-28
12089,153088,28088.52,Band A,0.89,2025-02-17
12090,67469,2807.76,Band B,0.75,2025-01-18
12091,72694,9592.22,Band E,1.11,2025-06-27
12092,187888,16181.18,Band A,0.96,2024-12-01
12093,109971,10635.55,Band C,0.83,2025-02-08
12094,177473,8775.06,Band B,1.09,2024-08-02
12095,187594,19499.83,Band E,1.07,2025-05-22
12096,130498,24209.96,Band A,0.84,2026-03-09
12097,136387,27096.51,Band B,1.04,2026-03-04
12098,182172,21825.49,Band A,1.05,2024-08-14
12099,181118,34580.69,Band E,1.0,2025-07-09
12100,102808,5399.53,Band C,1.12,2026-03-15
12101,82181,7762.58,Band A,1.01,2025-07-27
12102,199251,32544.4,Band A,1.13,2024-06-14
12103,171749,31053.59,Band B,0.89,2025-12-11
12104,138804,19267.16,Band B,1.05,2025-05-16
12105,71142,7871.25,Band A,1.12,2025-03-17
12106,199008,8089.56,Band B,1.0,2024-11-14
12107,174424,29925.25,Band A,0.95,2025-04-16
12108,176192,29434.25,Band E,1.06,2025-09-16
12109,164399,25423.48,Band E,1.12,2024-09-15
12110,106921,12948.98,Band C,0.97,2026-01-20
12111,59593,8452.94,Band D,0.81,2024-12-18
12112,209022,35886.33,Band A,1.08,2024-07-18
12113,152873,14357.99,Band D,0.94,2024-10-14
12114,59978,4088.32,Band B,1.03,2026-01-29
12115,168716,18343.72,Band B,1.12,2024-09-12
12116,97713,7466.97,Band B,0.78,2024-07-31
12117,142258,10626.32,Band D,0.78,2025-06-17
12118,155970,14371.13,Band C,1.23,2025-08-23
12119,80482,4961.26,Band B,0.77,2026-05-08
12120,77797,3194.94,Band C,0.79,2024-11-20
12121,123690,21347.5,Band B,0.86,2024-10-18
12122,109189,5463.06,Band D,1.05,2024-06-12
12123,146461,20183.67,Band C,0.92,2026-05-31
12124,145422,4982.35,Band E,0.77,2026-01-16
12125,206083,21881.27,Band A,0.97,2025-11-26
12126,161239,19855.97,Band E,1.1,2024-12-19
12127,160812,6553.46,Band C,0.91,2025-09-08
12128,118024,8865.2,Band D,1.12,2025-08-18
12129,90150,8953.33,Band C,0.93,2024-11-09
12130,137474,20032.14,Band D,1.2,2026-03-26
12131,197044,36066.87,Band E,1.05,2025-09-12
12132,157314,20871.49,Band D,1.08,2025-11-12
12133,191343,9863.12,Band B,0.92,2025-12-13
12134,97666,9147.3,Band B,0.79,2026-04-30
12135,131393,4542.99,Band D,1.23,2025-09-22
12136,153411,9995.37,Band B,1.05,2025-03-04
12137,58768,10108.97,Band C,0.77,2025-09-04
12138,186778,34310.66,Band D,0.97,2024-08-18
12139,63856,3963.82,Band A,1.21,2025-02-18
12140,167648,26968.08,Band E,1.0,2025-05-13
12141,142092,7440.13,Band B,0.91,2025-10-12
12142,162560,15105.18,Band E,1.07,2025-09-28
12143,66185,9280.74,Band B,0.99,2025-09-17
12144,138211,6508.88,Band B,1.0,2026-05-16
12145,165025,10477.14,Band B,1.17,2024-11-12
12146,179481,9514.83,Band A,0.85,2024-08-09
12147,103498,13642.02,Band A,1.25,2026-01-08
12148,169180,29543.18,Band B,0.92,2026-02-24
12149,62643,8624.38,Band A,0.83,2025-12-23
12150,118167,21726.84,Band C,1.05,2024-06-17
12151,176319,6789.39,Band E,0.93,2025-02-10
12152,194447,35963.59,Band B,0.88,2025-11-18
12153,139898,7869.73,Band B,1.03,2024-08-25
12154,149123,11069.24,Band B,0.83,2026-02-28
12155,127214,23067.16,Band B,1.04,2024-11-09
12156,77093,6277.89,Band D,1.2,2025-04-23
12157,201287,13987.15,Band B,1.23,2024-06-22
12158,59878,3858.54,Band A,0.78,2025-05-10
12159,188853,30351.44,Band D,0.82,2025-01-18
12160,119438,17954.97,Band E,0.86,2025-01-06
12161,170406,10015.81,Band A,1.15,2024-08-24
12162,163405,13008.42,Band B,1.22,2026-03-12
12163,83083,5966.09,Band E,0.94,2024-11-20
12164,81686,5927.72,Band D,0.87,2025-08-16
12165,139578,8889.18,Band D,1.06,2025-02-12
12166,56004,3445.64,Band E,0.84,2024-12-03
12167,72792,10268.94,Band D,0.78,2025-09-28
12168,106880,7514.77,Band D,1.19,2025-09-13
12169,68351,7488.39,Band D,1.04,2025-02-18
12170,129788,3932.78,Band A,0.99,2025-01-29
12171,103382,13212.2,Band E,1.03,2025-10-10
12172,68452,13176.51,Band A,1.18,2026-03-01
12173,124813,17678.23,Band B,0.93,2025-12-24
12174,159592,5101.49,Band B,0.99,2024-06-08
12175,167940,20342.96,Band B,0.75,2025-06-19
12176,160639,29529.3,Band E,1.12,2024-07-12
12177,171576,21117.6,Band C,0.97,2024-06-25
12178,170132,17977.01,Band B,0.76,2024-11-13
12179,117259,20074.97,Band D,0.78,2025-08-25
12180,196112,6091.57,Band B,1.13,2024-11-24
12181,65238,7758.56,Band D,1.22,2026-05-24
12182,66567,10473.8,Band D,0.84,2025-03-26
12183,206887,7520.57,Band C,0.9,2025-12-17
12184,175190,5422.52,Band D,0.77,2025-10-03
12185,87107,7881.69,Band D,1.08,2024-08-17
12186,181587,28129.3,Band A,1.19,2026-04-14
12187,127315,12104.29,Band B,0.86,2025-05-18
12188,97131,10933.53,Band E,1.2,2025-04-10
12189,76959,7084.27,Band D,0.85,2025-10-15
12190,204412,16934.75,Band B,0.86,2024-06-07
12191,74044,3472.72,Band C,0.92,2024-10-22
12192,144835,14029.38,Band D,0.88,2025-08-02
12193,78001,11401.48,Band D,1.06,2025-05-01
12194,182105,5756.56,Band C,0.83,2024-11-20
12195,160677,29446.55,Band A,1.18,2026-05-23
12196,207796,11909.94,Band E,0.81,2026-05-18
12197,167347,21661.64,Band B,0.89,2026-02-07
12198,162390,28713.28,Band C,0.81,2024-08-09
12199,198154,30338.89,Band E,0.83,2026-04-29
12200,185252,6151.48,Band C,1.06,2025-07-29
12201,94553,5397.26,Band A,0.81,2024-09-16
12202,87183,5109.2,Band B,1.18,2025-06-10
12203,79215,5004.67,Band B,0.91,2025-11-14
12204,188494,19740.79,Band D,1.09,2025-09-26
12205,189390,22772.18,Band C,1.1,2024-12-23
12206,98155,12687.87,Band E,1.19,2025-06-18
12207,134725,11112.52,Band E,1.15,2024-07-09
12208,121317,17151.85,Band E,0.81,2024-09-01
12209,142999,18573.4,Band A,0.92,2025-02-11
12210,83187,5328.84,Band E,1.22,2024-06-13
12211,156578,6674.88,Band B,0.88,2025-09-12
12212,80069,11768.66,Band A,1.21,2025-04-27
12213,115270,16063.49,Band C,1.06,2024-07-07
12214,124024,19367.53,Band C,1.03,2026-01-11
12215,188124,27451.3,Band A,0.99,2026-06-01
12216,208519,9616.94,Band C,1.01,2025-03-20
12217,83427,10931.14,Band C,1.18,2024-11-28
12218,194267,11119.94,Band D,1.24,2025-02-12
12219,168928,33388.0,Band B,1.21,2024-09-09
12220,108723,17769.98,Band B,0.76,2024-11-20
12221,72323,7386.95,Band C,0.79,2025-12-04
12222,142236,5772.89,Band D,1.08,2024-06-16
12223,114472,19295.45,Band C,1.13,2024-11-04
12224,76293,7631.73,Band B,1.0,2026-03-22
12225,176376,30357.33,Band A,0.88,2025-02-01
12226,140229,16274.74,Band A,1.18,2025-09-14
12227,55042,6925.32,Band C,0.99,2025-12-16
12228,151226,16543.76,Band A,1.11,2025-03-31
12229,185858,15398.17,Band A,0.86,2025-09-16
12230,187362,36455.39,Band A,1.16,2025-12-18
12231,79484,9986.33,Band D,1.21,2024-10-24
12232,81043,9271.46,Band B,0.78,2025-05-20
12233,187516,23055.6,Band B,0.95,2025-10-02
12234,156632,21429.16,Band B,1.2,2024-09-09
12235,196885,35644.46,Band A,0.84,2025-04-07
12236,177859,18939.32,Band B,0.89,2025-04-06
12237,60652,6456.89,Band A,0.86,2026-04-09
12238,104911,19094.85,Band C,0.8,2025-05-04
12239,112486,5188.77,Band C,0.92,2024-09-24
12240,173317,31603.37,Band E,1.04,2024-10-17
12241,82193,15027.11,Band B,1.21,2024-06-06
12242,207323,18621.0,Band B,0.77,2025-03-16
12243,183309,23933.13,Band E,0.79,2026-04-21
12244,71590,14247.52,Band E,1.18,2026-01-07
