employee_id,review_cycle,performance_rating,potential_rating,review_submitted_date,promotion_recommendation
10032,2025-H2,2,Medium,2026-05-18,No
10033,2024-H1,4,Medium,2025-01-11,No
10033,2024-H2,3,Medium,2025-06-29,Yes
10033,2025-H1,1,Medium,2025-02-05,Yes
10033,2025-H2,5,High,2024-08-05,Yes
10034,2024-H1,3,Medium,2025-09-30,No
10034,2024-H2,4,Medium,2025-04-27,No
10034,2025-H1,4,High,2024-09-18,No
10034,2025-H2,3,Medium,2025-09-13,No
10035,2024-H1,1,Medium,2025-03-13,No
10035,2024-H2,4,Medium,2025-01-24,No
10035,2025-H1,3,High,2025-09-21,No
10035,2025-H2,3,Medium,2025-07-28,No
10036,2024-H1,2,Medium,2025-07-15,No
10036,2024-H2,3,Low,2025-06-23,No
10036,2025-H1,5,Medium,2024-08-28,No
10036,2025-H2,3,Medium,2026-05-01,Yes
10037,2024-H1,3,Low,2025-06-11,No
10037,2024-H2,4,Medium,2026-04-07,No
10037,2025-H1,2,Medium,2024-09-25,No
10037,2025-H2,3,Medium,2024-06-23,No
10038,2024-H1,4,Medium,2025-03-04,No
10038,2024-H2,3,High,2025-06-10,No
10038,2025-H1,3,Medium,2024-12-08,No
10038,2025-H2,3,Medium,2024-11-06,No
10039,2024-H1,5,Medium,2025-12-11,No
10039,2024-H2,3,Medium,2025-05-13,Yes
10039,2025-H1,3,Medium,2026-04-12,No
10039,2025-H2,5,Low,2025-05-12,No
10040,2024-H1,3,High,2025-11-18,No
10040,2024-H2,4,Medium,2026-03-22,No
10040,2025-H1,5,Medium,2025-03-16,No
10040,2025-H2,3,Medium,2026-03-27,No
10041,2024-H1,3,High,2024-07-30,No
10041,2024-H2,3,Medium,2026-05-24,No
10041,2025-H1,3,Medium,2024-11-25,Yes
10041,2025-H2,3,Low,2024-10-20,No
10042,2024-H1,3,Medium,2026-01-25,No
10042,2024-H2,4,Low,2026-02-06,No
10042,2025-H1,3,Low,2024-08-28,No
10042,2025-H2,3,High,2025-01-05,No
10043,2024-H1,3,High,2024-12-31,No
10043,2024-H2,3,High,2025-07-13,No
10043,2025-H1,2,Medium,2026-04-03,Yes
10043,2025-H2,3,Medium,2024-12-27,No
10044,2024-H1,5,Medium,2025-12-18,No
10044,2024-H2,4,High,2026-01-18,No
10044,2025-H1,5,High,2024-12-03,No
10044,2025-H2,4,Medium,2025-06-19,No
10045,2024-H1,4,High,2025-09-24,No
10045,2024-H2,3,Medium,2025-12-01,No
10045,2025-H1,3,High,2024-07-21,No
10045,2025-H2,4,Medium,2025-08-26,No
10046,2024-H1,2,Medium,2025-12-07,Yes
10046,2024-H2,4,High,2025-02-19,Yes
10046,2025-H1,5,Medium,2025-09-11,Yes
10046,2025-H2,5,Medium,2025-01-06,No
10047,2024-H1,4,Medium,2025-05-04,No
10047,2024-H2,2,High,2024-08-21,No
10047,2025-H1,3,Medium,2025-01-30,Yes
10047,2025-H2,3,Medium,2024-09-24,No
10048,2024-H1,4,Low,2025-07-13,No
10048,2024-H2,3,Medium,2024-10-16,No
10048,2025-H1,5,Low,2026-03-02,No
10048,2025-H2,3,Medium,2025-01-24,No
10049,2024-H1,3,High,2025-11-18,No
10049,2024-H2,3,High,2025-03-02,No
10049,2025-H1,3,Medium,2025-11-16,No
10049,2025-H2,3,Medium,2025-12-10,Yes
10050,2024-H1,1,Low,2025-05-03,Yes
10050,2024-H2,3,Medium,2026-02-16,No
10050,2025-H1,3,Medium,2024-09-28,No
10050,2025-H2,5,Medium,2025-02-05,No
10051,2024-H1,3,High,2024-09-08,Yes
10051,2024-H2,5,High,2024-08-05,Yes
10051,2025-H1,4,High,2026-02-25,No
10051,2025-H2,3,Medium,2024-09-04,No
10052,2024-H1,4,Medium,2025-09-19,No
10052,2024-H2,4,Medium,2025-11-15,No
10052,2025-H1,4,High,2024-09-08,No
10052,2025-H2,3,Medium,2025-09-28,No
10053,2024-H1,2,High,2024-12-16,No
10053,2024-H2,5,Medium,2024-07-08,No
10053,2025-H1,4,High,2025-09-05,Yes
10053,2025-H2,4,Medium,2025-03-22,No
10054,2024-H1,2,Low,2025-01-12,No
10054,2024-H2,2,Medium,2026-03-27,Yes
10054,2025-H1,4,Medium,2025-02-14,No
10054,2025-H2,3,Medium,2026-05-18,No
10055,2024-H1,5,Medium,2024-10-13,No
10055,2024-H2,4,High,2024-08-26,Yes
10055,2025-H1,4,Medium,2025-10-30,No
10055,2025-H2,5,Medium,2025-12-04,No
10056,2024-H1,3,High,2025-09-28,No
10056,2024-H2,2,Medium,2025-03-06,No
10056,2025-H1,4,High,2024-11-01,Yes
10056,2025-H2,3,Medium,2026-01-15,No
10057,2024-H1,3,Medium,2025-01-06,Yes
10057,2024-H2,4,High,2024-09-01,No
10057,2025-H1,3,Medium,2025-11-26,No
10057,2025-H2,3,Medium,2025-09-14,No
10058,2024-H1,3,Medium,2025-07-05,Yes
10058,2024-H2,4,Medium,2026-01-05,No
10058,2025-H1,3,High,2026-02-21,No
10058,2025-H2,3,High,2025-12-04,No
10059,2024-H1,1,Medium,2024-12-17,No
10059,2024-H2,4,High,2025-03-26,No
10059,2025-H1,5,Medium,2026-04-11,No
10059,2025-H2,4,High,2025-04-19,Yes
10060,2024-H1,3,Medium,2025-02-03,Yes
10060,2024-H2,2,Low,2025-05-18,Yes
10060,2025-H1,4,Medium,2026-01-24,No
10060,2025-H2,3,Medium,2024-09-11,No
10061,2024-H1,2,Medium,2026-05-12,No
10061,2024-H2,3,Medium,2025-05-05,No
10061,2025-H1,3,Medium,2026-05-06,No
10061,2025-H2,2,Medium,2026-05-06,No
10062,2024-H1,3,Medium,2025-03-11,No
10062,2024-H2,3,Medium,2025-05-17,No
10062,2025-H1,3,Medium,2024-06-28,Yes
10062,2025-H2,1,Medium,2025-07-05,Yes
10063,2024-H1,3,Medium,2025-05-28,No
10063,2024-H2,4,Medium,2025-03-03,No
10063,2025-H1,5,Medium,2024-09-04,No
10063,2025-H2,4,Medium,2024-06-17,No
10064,2024-H1,4,Medium,2024-10-01,No
10064,2024-H2,3,Medium,2025-08-08,Yes
10064,2025-H1,2,Medium,2025-11-24,No
10064,2025-H2,1,Medium,2025-08-04,No
10065,2024-H1,4,Medium,2025-11-20,Yes
10065,2024-H2,3,Medium,2026-05-25,No
10065,2025-H1,5,High,2025-08-22,Yes
10065,2025-H2,4,Medium,2026-05-07,No
10066,2024-H1,3,Medium,2024-12-06,No
10066,2024-H2,3,Medium,2025-07-26,No
10066,2025-H1,4,Medium,2025-12-23,No
10066,2025-H2,3,High,2025-09-14,No
10067,2024-H1,5,Medium,2025-01-09,No
10067,2024-H2,3,High,2025-12-08,No
10067,2025-H1,3,Medium,2026-03-15,No
10067,2025-H2,3,Low,2026-04-10,No
10068,2024-H1,3,Medium,2025-12-11,No
10068,2024-H2,4,High,2025-09-26,Yes
10068,2025-H1,3,Medium,2024-07-21,No
10068,2025-H2,2,Medium,2025-09-03,No
10069,2024-H1,1,Medium,2024-08-11,Yes
10069,2024-H2,3,Medium,2024-09-15,No
10069,2025-H1,5,Medium,2024-10-10,No
10069,2025-H2,3,Low,2024-09-28,Yes
10070,2024-H1,4,Medium,2025-12-09,No
10070,2024-H2,4,Low,2025-01-11,No
10070,2025-H1,2,Medium,2024-07-19,No
10070,2025-H2,1,Medium,2025-03-18,No
10071,2024-H1,3,Medium,2025-01-21,No
10071,2024-H2,3,Low,2025-03-31,Yes
10071,2025-H1,4,Medium,2025-08-29,Yes
10071,2025-H2,3,Medium,2025-04-05,No
10072,2024-H1,4,Low,2025-08-03,Yes
10072,2024-H2,3,High,2025-11-08,No
10072,2025-H1,3,High,2024-10-04,No
10072,2025-H2,3,High,2026-01-10,No
10073,2024-H1,3,Medium,2024-10-03,No
10073,2024-H2,4,Medium,2025-02-02,No
10073,2025-H1,5,Medium,2025-03-16,No
10073,2025-H2,3,Medium,2024-12-09,Yes
10074,2024-H1,3,Low,2025-07-10,Yes
10074,2024-H2,4,Medium,2026-04-30,No
10074,2025-H1,5,Medium,2026-03-16,No
10074,2025-H2,3,Medium,2026-05-09,No
10075,2024-H1,3,Medium,2026-05-29,No
10075,2024-H2,4,High,2025-06-09,No
10075,2025-H1,3,Medium,2026-01-10,No
10075,2025-H2,4,Medium,2025-11-03,No
10076,2024-H1,2,Medium,2026-04-21,No
10076,2024-H2,3,Medium,2025-09-12,No
10076,2025-H1,3,High,2024-08-03,No
10076,2025-H2,5,Low,2025-05-22,Yes
10077,2024-H1,3,Medium,2026-01-12,No
10077,2024-H2,3,Low,2024-06-02,No
10077,2025-H1,4,High,2026-03-24,No
10077,2025-H2,4,High,2026-02-28,No
10078,2024-H1,4,Medium,2025-12-16,No
10078,2024-H2,3,Medium,2026-01-24,No
10078,2025-H1,4,Low,2026-03-12,No
10078,2025-H2,2,Medium,2026-02-16,No
10079,2024-H1,3,Low,2025-06-05,Yes
10079,2024-H2,3,Low,2026-04-07,Yes
10079,2025-H1,3,High,2025-09-10,No
10079,2025-H2,4,Medium,2025-12-29,Yes
10080,2024-H1,5,Medium,2025-03-31,Yes
10080,2024-H2,1,High,2026-04-23,No
10080,2025-H1,4,Medium,2024-12-21,No
10080,2025-H2,2,Medium,2025-06-08,No
10081,2024-H1,3,Medium,2024-09-01,No
10081,2024-H2,4,Low,2026-02-28,No
10081,2025-H1,5,Medium,2024-10-08,No
10081,2025-H2,3,High,2025-05-15,No
10082,2024-H1,4,Medium,2026-02-27,No
10082,2024-H2,1,Medium,2026-02-19,No
10082,2025-H1,3,High,2026-03-02,Yes
10082,2025-H2,5,Low,2026-03-26,No
10083,2024-H1,3,Medium,2025-09-03,No
10083,2024-H2,2,Medium,2025-04-29,No
10083,2025-H1,4,Medium,2025-09-02,No
10083,2025-H2,2,Low,2024-07-23,No
10084,2024-H1,4,Medium,2024-07-30,No
10084,2024-H2,3,Medium,2025-09-21,Yes
10084,2025-H1,5,Low,2026-05-23,No
10084,2025-H2,3,Medium,2025-02-14,No
10085,2024-H1,4,Medium,2025-04-19,No
10085,2024-H2,3,High,2026-05-05,No
10085,2025-H1,2,Medium,2025-11-30,No
10085,2025-H2,3,Medium,2025-05-27,Yes
10086,2024-H1,2,Medium,2025-04-08,No
10086,2024-H2,2,Medium,2026-03-09,No
10086,2025-H1,3,Low,2024-08-30,No
10086,2025-H2,2,Medium,2024-09-13,No
10087,2024-H1,2,High,2024-10-21,No
10087,2024-H2,1,Medium,2025-09-22,No
10087,2025-H1,3,Medium,2024-10-20,Yes
10087,2025-H2,4,Low,2025-09-03,Yes
10088,2024-H1,3,Medium,2026-04-06,No
10088,2024-H2,3,Low,2024-10-11,Yes
10088,2025-H1,3,Low,2026-05-05,No
10088,2025-H2,2,Medium,2024-06-13,No
10089,2024-H1,3,Medium,2026-04-12,Yes
10089,2024-H2,4,Medium,2024-11-03,No
10089,2025-H1,3,Medium,2026-02-03,No
10089,2025-H2,2,Medium,2026-05-06,No
10090,2024-H1,3,Medium,2026-04-04,No
10090,2024-H2,3,Medium,2025-02-07,No
10090,2025-H1,2,Low,2025-06-03,No
10090,2025-H2,5,Medium,2024-08-29,Yes
10091,2024-H1,4,Medium,2025-02-26,No
10091,2024-H2,4,Medium,2025-09-25,No
10091,2025-H1,3,Medium,2025-05-19,No
10091,2025-H2,3,Medium,2026-03-25,No
10092,2024-H1,3,High,2025-05-20,No
10092,2024-H2,3,Medium,2025-07-24,No
10092,2025-H1,3,Medium,2026-02-04,Yes
10092,2025-H2,2,Medium,2025-12-26,No
10093,2024-H1,3,Medium,2025-02-20,No
10093,2024-H2,3,Medium,2026-02-17,No
10093,2025-H1,3,Medium,2026-03-22,No
10093,2025-H2,4,Low,2024-12-08,No
10094,2024-H1,4,Medium,2024-07-20,No
10094,2024-H2,4,Medium,2026-03-25,No
10094,2025-H1,3,Low,2026-02-02,No
10094,2025-H2,4,Medium,2025-09-07,No
10095,2024-H1,3,Medium,2025-08-01,No
10095,2024-H2,3,Medium,2025-11-07,No
10095,2025-H1,3,High,2024-06-23,No
10095,2025-H2,3,Medium,2024-11-18,No
10096,2024-H1,3,Low,2025-08-09,No
10096,2024-H2,3,High,2025-10-22,No
10096,2025-H1,2,Medium,2024-12-21,No
10096,2025-H2,3,Low,2025-05-13,No
10097,2024-H1,1,Medium,2025-04-12,No
10097,2024-H2,4,Medium,2025-01-11,No
10097,2025-H1,3,High,2025-01-12,No
10097,2025-H2,4,Medium,2025-05-10,Yes
10098,2024-H1,4,High,2025-06-06,No
10098,2024-H2,3,Medium,2025-05-23,No
10098,2025-H1,3,Medium,2025-06-16,No
10098,2025-H2,3,Medium,2024-06-25,No
10099,2024-H1,3,Medium,2025-10-13,No
10099,2024-H2,3,Medium,2025-03-27,No
10099,2025-H1,3,Medium,2025-06-18,No
10099,2025-H2,3,High,2025-04-03,No
10100,2024-H1,3,Medium,2025-09-03,No
10100,2024-H2,2,Medium,2024-07-26,No
10100,2025-H1,4,Medium,2025-05-10,No
10100,2025-H2,3,High,2026-04-21,No
10101,2024-H1,2,Medium,2024-08-04,No
10101,2024-H2,4,Medium,2026-04-24,No
10101,2025-H1,3,Medium,2026-01-10,No
10101,2025-H2,4,High,2024-06-02,No
10102,2024-H1,3,Low,2026-04-26,No
10102,2024-H2,2,Medium,2025-06-20,No
10102,2025-H1,2,Medium,2025-12-18,No
10102,2025-H2,3,Medium,2025-05-05,No
10103,2024-H1,3,Medium,2025-10-16,Yes
10103,2024-H2,4,Low,2024-07-02,No
10103,2025-H1,4,Medium,2025-07-15,No
10103,2025-H2,4,Medium,2024-09-22,No
10104,2024-H1,3,Medium,2024-12-28,No
10104,2024-H2,3,Medium,2024-08-17,No
10104,2025-H1,3,High,2025-11-10,No
10104,2025-H2,4,Low,2025-03-11,No
10105,2024-H1,3,Medium,2024-06-06,No
10105,2024-H2,2,High,2026-02-12,No
10105,2025-H1,3,High,2025-07-08,No
10105,2025-H2,1,Medium,2025-11-16,No
10106,2024-H1,4,High,2025-04-30,Yes
10106,2024-H2,3,Low,2025-01-25,No
10106,2025-H1,3,Medium,2025-02-24,No
10106,2025-H2,3,Medium,2024-11-04,No
10107,2024-H1,3,Medium,2024-07-09,Yes
10107,2024-H2,3,High,2025-08-23,No
10107,2025-H1,3,Medium,2024-10-14,No
10107,2025-H2,2,Medium,2026-03-11,No
10108,2024-H1,3,Medium,2025-04-18,No
10108,2024-H2,4,Medium,2025-11-21,No
10108,2025-H1,2,Medium,2025-01-20,No
10108,2025-H2,3,Medium,2026-04-09,Yes
10109,2024-H1,3,Medium,2025-02-23,No
10109,2024-H2,4,Medium,2024-06-30,No
10109,2025-H1,3,Low,2025-01-15,No
10109,2025-H2,3,Medium,2024-09-19,Yes
10110,2024-H1,3,High,2026-05-18,No
10110,2024-H2,3,High,2025-03-04,Yes
10110,2025-H1,4,Medium,2024-11-27,No
10110,2025-H2,3,Low,2026-05-01,No
10111,2024-H1,4,Medium,2024-08-19,No
10111,2024-H2,3,Low,2024-06-07,No
10111,2025-H1,1,Medium,2024-07-06,No
10111,2025-H2,2,High,2025-06-27,No
10112,2024-H1,3,Medium,2025-08-11,Yes
10112,2024-H2,4,Medium,2024-07-24,No
10112,2025-H1,3,High,2026-05-13,No
10112,2025-H2,3,Low,2025-03-16,Yes
10113,2024-H1,3,Medium,2024-11-08,No
10113,2024-H2,3,Low,2025-01-28,No
10113,2025-H1,4,Medium,2024-07-30,No
10113,2025-H2,2,Medium,2024-09-25,No
10114,2024-H1,2,High,2026-01-29,Yes
10114,2024-H2,4,Medium,2024-07-18,No
10114,2025-H1,3,Low,2024-06-21,No
10114,2025-H2,3,Medium,2024-12-14,No
10115,2024-H1,3,High,2024-10-26,Yes
10115,2024-H2,3,Medium,2024-08-17,No
10115,2025-H1,4,Medium,2025-01-12,No
10115,2025-H2,3,High,2024-08-03,No
10116,2024-H1,2,Low,2026-04-20,No
10116,2024-H2,4,Medium,2025-11-07,No
10116,2025-H1,3,High,2025-02-26,No
10116,2025-H2,3,Medium,2024-06-25,No
10117,2024-H1,3,Medium,2024-11-26,No
10117,2024-H2,4,Medium,2025-03-11,No
10117,2025-H1,3,Medium,2026-01-20,No
10117,2025-H2,1,Medium,2024-10-08,No
10118,2024-H1,4,Low,2026-04-01,No
10118,2024-H2,3,Medium,2024-12-08,Yes
10118,2025-H1,3,Medium,2026-02-02,No
10118,2025-H2,3,Medium,2026-05-14,No
10119,2024-H1,3,High,2024-12-04,No
10119,2024-H2,2,Medium,2025-02-25,No
10119,2025-H1,3,High,2025-08-25,No
10119,2025-H2,3,Medium,2024-12-30,Yes
10120,2024-H1,5,Medium,2024-06-26,Yes
10120,2024-H2,3,Medium,2025-09-26,Yes
10120,2025-H1,3,High,2025-03-17,No
10120,2025-H2,3,Medium,2025-04-14,No
10121,2024-H1,3,Medium,2025-01-17,No
10121,2024-H2,4,Medium,2026-02-25,No
10121,2025-H1,4,Low,2025-09-12,No
10121,2025-H2,5,Medium,2026-02-18,No
10122,2024-H1,4,Low,2025-05-16,Yes
10122,2024-H2,2,Medium,2026-03-03,No
10122,2025-H1,3,Low,2025-04-21,No
10122,2025-H2,3,Low,2026-01-27,No
10123,2024-H1,4,Medium,2026-04-08,No
10123,2024-H2,2,Medium,2024-07-18,No
10123,2025-H1,3,High,2025-03-21,Yes
10123,2025-H2,2,Medium,2026-04-25,No
10124,2024-H1,3,Medium,2024-10-13,Yes
10124,2024-H2,3,High,2026-04-01,No
10124,2025-H1,2,Low,2024-09-30,Yes
10124,2025-H2,3,High,2024-12-30,Yes
10125,2024-H1,4,Low,2024-09-17,No
10125,2024-H2,3,Medium,2025-09-30,No
10125,2025-H1,2,Medium,2026-01-20,No
10125,2025-H2,3,High,2025-08-31,No
10126,2024-H1,3,Low,2024-11-11,No
10126,2024-H2,3,Medium,2025-10-12,No
10126,2025-H1,3,Medium,2024-08-14,No
10126,2025-H2,3,Medium,2025-10-05,No
10127,2024-H1,4,Medium,2025-03-09,No
10127,2024-H2,4,Low,2025-12-21,No
10127,2025-H1,4,Medium,2025-01-04,No
10127,2025-H2,1,Low,2025-06-26,No
10128,2024-H1,3,Low,2025-12-30,Yes
10128,2024-H2,3,High,2024-06-21,No
10128,2025-H1,4,Medium,2024-07-26,Yes
10128,2025-H2,3,High,2026-03-31,No
10129,2024-H1,4,Medium,2025-07-08,No
10129,2024-H2,3,Medium,2025-04-26,No
10129,2025-H1,4,Medium,2026-05-27,Yes
10129,2025-H2,3,Low,2025-03-14,No
10130,2024-H1,3,Medium,2025-01-27,No
10130,2024-H2,3,Medium,2025-05-19,No
10130,2025-H1,3,Low,2025-01-29,No
10130,2025-H2,3,Medium,2026-02-28,No
10131,2024-H1,3,Medium,2026-01-29,No
10131,2024-H2,3,High,2025-06-18,No
10131,2025-H1,4,Medium,2024-12-16,No
10131,2025-H2,4,Medium,2025-08-23,Yes
10132,2024-H1,2,High,2024-08-18,Yes
10132,2024-H2,4,Medium,2025-04-19,No
10132,2025-H1,3,High,2024-06-16,No
10132,2025-H2,3,Medium,2025-12-18,No
10133,2024-H1,5,High,2024-06-14,Yes
10133,2024-H2,3,Medium,2025-02-03,No
10133,2025-H1,5,Medium,2024-11-05,No
10133,2025-H2,4,Medium,2024-11-02,No
10134,2024-H1,4,High,2026-03-13,Yes
10134,2024-H2,4,Medium,2025-05-08,No
10134,2025-H1,4,Low,2025-02-13,Yes
10134,2025-H2,3,Medium,2026-03-15,Yes
10135,2024-H1,3,Medium,2024-10-15,No
10135,2024-H2,1,Medium,2026-01-25,No
10135,2025-H1,3,Medium,2026-03-21,No
10135,2025-H2,3,Low,2024-08-01,No
10136,2024-H1,4,Medium,2025-11-01,No
10136,2024-H2,3,Medium,2024-07-18,No
10136,2025-H1,2,Medium,2025-06-04,No
10136,2025-H2,3,Low,2026-05-10,No
10137,2024-H1,3,Medium,2025-06-18,No
10137,2024-H2,3,Medium,2025-06-11,Yes
10137,2025-H1,4,Medium,2026-04-10,No
10137,2025-H2,5,Medium,2025-03-29,No
10138,2024-H1,4,High,2024-12-08,No
10138,2024-H2,3,Low,2025-02-16,No
10138,2025-H1,5,Medium,2025-06-03,No
10138,2025-H2,3,Low,2025-04-08,No
10139,2024-H1,3,Medium,2026-02-12,No
10139,2024-H2,4,Medium,2024-10-01,Yes
10139,2025-H1,5,Medium,2025-05-05,No
10139,2025-H2,3,Medium,2024-12-21,No
10140,2024-H1,3,Low,2025-07-10,Yes
10140,2024-H2,3,High,2026-02-07,No
10140,2025-H1,3,Low,2024-09-28,No
10140,2025-H2,3,Medium,2026-05-19,No
10141,2024-H1,4,Low,2025-06-17,No
10141,2024-H2,5,High,2026-04-26,No
10141,2025-H1,3,High,2025-02-21,No
10141,2025-H2,5,High,2026-01-07,No
10142,2024-H1,1,Medium,2026-03-11,No
10142,2024-H2,3,Medium,2025-08-21,No
10142,2025-H1,4,Medium,2025-03-09,No
10142,2025-H2,3,Medium,2025-10-08,No
10143,2024-H1,4,Medium,2025-05-29,No
10143,2024-H2,3,Medium,2025-04-30,No
10143,2025-H1,4,High,2024-12-03,No
10143,2025-H2,4,Medium,2025-09-15,No
10144,2024-H1,3,Low,2024-10-09,No
10144,2024-H2,4,Medium,2025-05-04,No
10144,2025-H1,2,Medium,2026-05-31,No
10144,2025-H2,4,Medium,2025-03-31,No
10145,2024-H1,3,Medium,2025-05-24,No
10145,2024-H2,3,High,2026-01-30,No
10145,2025-H1,3,Medium,2025-05-05,No
10145,2025-H2,4,Medium,2024-09-22,Yes
10146,2024-H1,3,Medium,2026-05-08,No
10146,2024-H2,3,Medium,2025-12-05,No
10146,2025-H1,5,Medium,2025-12-24,No
10146,2025-H2,4,Low,2024-06-16,No
10147,2024-H1,2,High,2026-05-04,No
10147,2024-H2,4,High,2025-11-14,No
10147,2025-H1,4,Medium,2025-01-04,No
10147,2025-H2,3,Medium,2026-03-24,No
10148,2024-H1,3,Medium,2026-03-30,Yes
10148,2024-H2,3,Medium,2025-01-07,No
10148,2025-H1,2,Medium,2024-08-08,No
10148,2025-H2,3,High,2025-04-16,No
10149,2024-H1,2,Medium,2025-05-03,Yes
10149,2024-H2,3,High,2025-01-21,No
10149,2025-H1,4,Medium,2026-05-09,Yes
10149,2025-H2,2,Low,2024-07-02,Yes
10150,2024-H1,4,High,2024-10-06,No
10150,2024-H2,2,High,2025-05-16,Yes
10150,2025-H1,2,High,2024-12-29,Yes
10150,2025-H2,3,High,2025-06-10,No
10151,2024-H1,3,Medium,2025-07-09,Yes
10151,2024-H2,5,High,2024-08-26,No
10151,2025-H1,1,Medium,2024-08-07,No
10151,2025-H2,3,Medium,2025-07-30,Yes
10152,2024-H1,5,Medium,2025-11-21,No
10152,2024-H2,3,Medium,2025-10-07,No
10152,2025-H1,1,Medium,2024-07-01,No
10152,2025-H2,2,Medium,2026-03-27,No
10153,2024-H1,3,High,2024-12-21,No
10153,2024-H2,3,High,2025-09-15,Yes
10153,2025-H1,5,Low,2024-11-04,No
10153,2025-H2,3,Medium,2024-09-16,No
10154,2024-H1,3,Low,2025-02-20,No
10154,2024-H2,3,High,2025-02-03,No
10154,2025-H1,3,Medium,2024-10-19,No
10154,2025-H2,5,Medium,2024-09-13,No
10155,2024-H1,3,High,2026-05-27,No
10155,2024-H2,3,Medium,2025-09-16,No
10155,2025-H1,4,Medium,2024-11-30,No
10155,2025-H2,3,Medium,2024-08-12,No
10156,2024-H1,3,Low,2025-09-24,No
10156,2024-H2,2,Medium,2024-06-24,Yes
10156,2025-H1,3,Medium,2025-12-26,No
10156,2025-H2,3,Medium,2024-09-24,No
10157,2024-H1,5,High,2025-11-11,No
10157,2024-H2,3,Medium,2026-01-11,No
10157,2025-H1,5,High,2025-01-03,Yes
10157,2025-H2,3,Medium,2026-03-07,No
10158,2024-H1,3,Medium,2025-09-30,No
10158,2024-H2,3,Medium,2025-02-08,No
10158,2025-H1,3,Low,2025-06-24,No
10158,2025-H2,2,Low,2025-02-07,No
10159,2024-H1,3,Medium,2025-05-07,No
10159,2024-H2,4,Medium,2024-11-04,No
10159,2025-H1,3,Medium,2026-04-20,Yes
10159,2025-H2,1,Medium,2025-05-01,No
10160,2024-H1,5,Medium,2025-04-04,Yes
10160,2024-H2,3,Medium,2024-08-24,No
10160,2025-H1,3,Low,2025-11-21,No
10160,2025-H2,4,Low,2025-06-12,No
10161,2024-H1,4,Medium,2024-09-19,No
10161,2024-H2,5,Medium,2025-04-25,No
10161,2025-H1,3,Medium,2026-05-15,No
10161,2025-H2,4,High,2026-04-27,No
10162,2024-H1,3,Low,2024-09-03,Yes
10162,2024-H2,3,Medium,2025-06-04,No
10162,2025-H1,3,Low,2025-03-12,No
10162,2025-H2,3,High,2025-10-30,No
10163,2024-H1,1,High,2024-09-05,No
10163,2024-H2,3,Medium,2025-06-20,No
10163,2025-H1,3,Low,2025-01-15,No
10163,2025-H2,4,Medium,2024-08-22,No
10164,2024-H1,4,Medium,2025-07-17,Yes
10164,2024-H2,5,Medium,2025-10-18,No
10164,2025-H1,3,Medium,2025-06-16,No
10164,2025-H2,5,High,2026-01-18,No
10165,2024-H1,3,Medium,2025-12-23,No
10165,2024-H2,3,High,2025-02-13,No
10165,2025-H1,2,Medium,2025-09-24,No
10165,2025-H2,4,Medium,2024-06-25,No
10166,2024-H1,4,High,2025-07-17,No
10166,2024-H2,3,Medium,2024-08-12,No
10166,2025-H1,3,Medium,2025-01-28,No
10166,2025-H2,3,Medium,2025-01-21,No
10167,2024-H1,4,Medium,2025-07-07,No
10167,2024-H2,3,Medium,2026-01-23,No
10167,2025-H1,3,Medium,2024-10-06,No
10167,2025-H2,4,Low,2025-03-02,No
10168,2024-H1,3,Medium,2025-11-23,No
10168,2024-H2,3,High,2024-10-03,Yes
10168,2025-H1,5,Medium,2025-04-25,No
10168,2025-H2,4,High,2025-10-06,No
10169,2024-H1,4,Low,2025-10-15,No
10169,2024-H2,4,Medium,2025-11-28,No
10169,2025-H1,3,High,2025-12-13,No
10169,2025-H2,2,Medium,2025-05-30,No
10170,2024-H1,4,Medium,2025-09-04,No
10170,2024-H2,4,Medium,2025-01-13,No
10170,2025-H1,3,Medium,2025-12-20,No
10170,2025-H2,3,Low,2025-12-15,No
10171,2024-H1,3,High,2024-06-09,No
10171,2024-H2,4,Medium,2026-03-13,No
10171,2025-H1,3,Medium,2024-08-15,No
10171,2025-H2,3,Low,2024-12-28,Yes
10172,2024-H1,3,Medium,2025-02-18,No
10172,2024-H2,4,Medium,2024-08-19,No
10172,2025-H1,3,Medium,2025-06-17,No
10172,2025-H2,4,Medium,2025-05-21,No
10173,2024-H1,3,High,2026-02-16,No
10173,2024-H2,4,Medium,2026-02-09,No
10173,2025-H1,1,Medium,2024-08-14,No
10173,2025-H2,4,High,2025-01-27,No
10174,2024-H1,3,Low,2025-06-12,No
10174,2024-H2,3,Medium,2026-05-10,No
10174,2025-H1,4,Low,2025-04-01,No
10174,2025-H2,2,Low,2025-06-28,No
10175,2024-H1,4,Low,2025-09-20,No
10175,2024-H2,4,Medium,2025-05-12,No
10175,2025-H1,2,High,2026-04-12,No
10175,2025-H2,3,Medium,2026-01-16,No
10176,2024-H1,4,Medium,2025-07-21,No
10176,2024-H2,4,Medium,2024-08-09,No
10176,2025-H1,4,Medium,2025-08-09,No
10176,2025-H2,3,Medium,2025-08-01,No
10177,2024-H1,3,High,2025-10-15,Yes
10177,2024-H2,2,Medium,2025-11-06,Yes
10177,2025-H1,3,Low,2025-05-28,No
10177,2025-H2,4,Low,2025-01-26,No
10178,2024-H1,3,High,2025-02-28,No
10178,2024-H2,3,Low,2026-03-09,Yes
10178,2025-H1,4,High,2025-02-16,No
10178,2025-H2,3,Low,2025-10-11,No
10179,2024-H1,3,High,2026-01-12,No
10179,2024-H2,5,Medium,2025-11-02,No
