employee_id,hashed_employee_id,department,job_level,job_family,location,hire_date,termination_date,employment_status,manager_id,salary_band,performance_rating,engagement_score,promotion_count,last_promotion_date
11650,71d9855458fb112e65c767565e7711cd25553ac4775e15aa9a18e341c0415666,Finance,L3,Data,New York,2024-09-17,,Active,568,Band B,3,7.9,0,
11651,aa1240711f502996503cfa94dad1593d915a792c1041dbd7c77e5c9b2c6858a5,Marketing,L3,Software,New York,2024-06-20,,Active,516,Band E,3,6.3,1,
11652,56371919904980563edcd25809acfe046fb8908affc7c449741418d95fc85117,Operations,L1,Finance,London,2020-08-24,,Active,605,Band B,4,7.6,0,
11653,65d769c3b509edc5330e43dccf7c46898d1b450cbc3f0ada65245b2853e2f0ef,Marketing,L6,Data,Ottawa,2025-11-09,,Active,183,Band A,3,10.0,0,2026-05-14
11654,c4f531342c9623beed01c3b583b39f693869e05531bd4df05870a100539e4a4a,Finance,L4,Data,Ottawa,2021-08-20,,Active,866,Band A,4,10.0,1,2025-12-24
11655,a459cbd057d91b7ad4f6eab0be573531f9f6d6e77bb476b5defda77b91ef1fe9,Engineering,L4,Software,London,2024-09-29,,Active,754,Band D,5,8.4,2,2024-12-27
11656,6e7ccc15ae233f2072cd39c1252ffb50072f345949f5f6e0d48c5e05ea744997,Operations,L2,Data,New York,2020-11-12,,Active,369,Band E,3,5.5,0,
11657,6c6596953182feff2072ec3323e47774b5d6fc3871891f9dae2da7f1103ec135,Engineering,L4,Operations,Toronto,2024-03-16,,Active,687,Band E,4,7.7,1,2024-08-27
11658,83a0030bcebc87b643f20dcbe7ed820acde1a4d797663a8a21aa1318ef8aa60a,Marketing,L2,Software,New York,2022-03-19,,Active,287,Band A,4,6.5,1,
11659,024765a573d9806614cf9f564aee39baf89b5b38275dffbd75c1ccf992506674,Support,L4,Data,Remote Canada,2025-07-04,,Active,893,Band B,3,8.8,0,
11660,ff79f15d3f2483bcb22646896ab91d45aa728303c0841c26e5d9a9aaca45525e,People,L3,Operations,Remote Canada,2026-04-28,,Active,292,Band B,3,7.2,0,
11661,da760f00d360b1070f731d26aefc162993d8ce9aaebd1598baddf58e542ff77c,Engineering,L2,Recruiting,Toronto,2022-04-25,,Active,165,Band C,3,5.3,1,
11662,0c2e0e7c635f6c76f4f7e944430301ee324f167b772139f11e0853284ffc11c6,Marketing,L2,Software,Remote Canada,2023-06-24,,Active,830,Band B,4,10.0,2,2025-01-04
11663,2abf512165e466fa0bfb71d801beff9bbe8e61dd1ddf9f8db869be0f16e73e14,Support,L4,Data,Ottawa,2020-08-25,,Active,305,Band C,3,5.7,1,
11664,c8228f8d57233cd4d689b31048e7ec6e2c12b409b2501ac69252bbdb65ea575d,Operations,L3,Recruiting,Toronto,2022-10-25,,Active,897,Band D,3,6.3,1,2025-04-25
11665,01076f3a30e2754ba2a91d979e34f6bcce3894db06097379ca9f0407840313d8,Product,L1,Operations,Toronto,2026-05-20,,Active,762,Band B,4,6.8,2,
11666,c21228f3f7ef695cc47a9bace588ebef67ab224b067b045e2bb2d93bd3283a9a,Finance,L1,Operations,Toronto,2020-07-08,2020-09-22,Terminated,542,Band D,3,8.2,0,
11667,2bf44493d5827329211a51bf0798bf297cff2364fe2d160233d5187de195d463,Finance,L2,Operations,Dublin,2023-05-29,,Active,310,Band E,3,7.7,0,
11668,7482283ef4f40ab79f45414907cb765cbd6ea3edc12271f2c91c2eba320a2228,Sales,L3,Software,Toronto,2022-11-15,,Active,41,Band D,2,8.3,1,
11669,460e8529042e7ccf86624ed4c6bc2aca7a96346fc42c04ef92d1a5fc72e5c40f,Finance,L6,Software,London,2025-08-26,2026-02-05,Terminated,326,Band D,4,2.8,0,2026-01-09
11670,2bdf394d67584970e87712627f8b2890edf5ad589a83cd16163915e2a8161486,Marketing,L6,Customer Success,Ottawa,2022-11-30,,Active,409,Band B,1,6.4,0,
11671,a6e5dbd0eee7908252c395312ce398a4cf8cbe028cbecee6db0aa2743c547193,People,L6,Product,Ottawa,2023-04-01,,Active,738,Band D,5,10.0,0,
11672,e17c0c9d1009574b8ab71a648af474c5239b0d1fa01e3098a0f1cdc0a7940d66,Marketing,L3,Product,Remote Canada,2023-09-20,,Active,118,Band A,3,6.9,2,
11673,425e5327af3df59b8c1e2e07142620d80c5383c98b5c476fcebde423e314946d,Support,L2,Finance,London,2024-10-24,,Active,174,Band D,2,6.4,0,
11674,a36e5cc22d518b642b56e230d982c0608e7e6f3309bd9f0f14e2f2a2a5bf8e5e,Support,L4,Customer Success,Dublin,2021-10-01,,Active,700,Band D,3,7.9,2,2023-08-11
11675,42f9e1bddb0a9efb7690644010db69010561880b03acccf687e4872f4f465a52,Support,L2,Recruiting,Dublin,2026-05-25,2026-05-31,Terminated,94,Band B,3,7.9,0,2026-05-25
11676,186fc3677f6355321d14767d482b96788cde583808271a0dfa8227f742ebe54e,Sales,L2,Finance,Remote Canada,2022-02-06,,Active,408,Band B,3,8.3,0,2025-01-21
11677,634516d221cf5b5400ea57cf944299df9eeeafa30e394b077ff9d73a17c44a1a,Finance,L2,Product,New York,2021-06-08,2026-01-13,Terminated,533,Band E,3,8.4,0,
11678,7c877ba13c7bcd9434f565cb4480bd106109accce5fff0c9d76b93fa76b2688d,Operations,L1,Customer Success,Ottawa,2021-12-09,,Active,372,Band E,4,8.9,0,
11679,d8a55005e2d2f945bbc4284b5dbbc794f17cbb6209d651de61fdb8c4dc7f1fa8,People,L4,Product,Toronto,2026-01-14,,Active,292,Band C,4,6.4,0,2026-01-23
11680,099f101c38e2ac1197d88319a85ef1724673584d4eaad4c0e7487c866ff28f18,Finance,L3,Software,Ottawa,2023-03-25,,Active,379,Band B,3,5.9,0,
11681,2708ef404743fe19d4520be581648dd81a7e65a5c0467db69556c9a408654e0c,Sales,L2,Operations,Remote Canada,2021-02-16,,Active,688,Band A,3,7.8,0,
11682,e1deeadfb06eb7f09770f388c069dc0d104b91d1d7783f52265f902854b23b55,Finance,L2,Product,Dublin,2024-06-13,,Active,353,Band D,1,5.7,0,
11683,e4eb4b69a5f92218d201af501f59c572a4334ee0bcff513d243ebea9cf2bab08,Marketing,L3,Finance,New York,2021-04-29,,Active,376,Band E,3,8.3,0,2023-12-25
11684,bdbd33440a1468b15555c5783145200058756b70613ba7e18714881e6b47f7e1,Sales,L3,Software,Toronto,2020-11-14,,Active,722,Band D,3,7.9,2,
11685,9607851af30b1f5b2c0d91848030d67d5d3c04159dede6bb004851552bfd2dfd,Operations,L2,Customer Success,London,2024-01-18,,Active,431,Band D,2,7.8,1,2024-11-18
11686,06c5c96215f97d1d6bb807e92b462184a12eb090281c49b86df83762e1a798c1,Support,L2,Data,Dublin,2023-03-14,,Active,725,Band A,3,7.0,1,2025-01-01
11687,628ed56602c15e65ce6c47988895530a237f60347c0c250b2967897584fb1092,Product,L3,Customer Success,Toronto,2023-10-09,,Active,43,Band D,2,7.5,0,
11688,4463e85b98d895a10b85aa939d37fcdf2ae847a9038334f47fe24c5593e52506,Marketing,L1,Recruiting,Toronto,2025-02-16,,Active,187,Band D,3,9.1,0,
11689,eadb66d5d106a92e9960f7ea76a8638b37748d0c4969140a8d640c62c1546c2f,Support,L1,Customer Success,New York,2022-01-18,,Active,792,Band E,4,8.5,2,
11690,1bfac07f47b02af9bb493bafe90271223a1f2bc46b5e13377a72711dd5ecf05a,Finance,L2,Product,Ottawa,2024-01-10,,Active,219,Band B,3,7.6,0,
11691,550b4484f4187b59dbf979fbdce4c4f088513cba9f15abd7a61c60e2a2601a58,Support,L2,Data,London,2022-06-06,2024-05-10,Terminated,366,Band E,3,5.7,0,
11692,ac98dd8332b72e8742a8319a2d11816051816c7c9f8e036b3963ce963e1a876a,Sales,L3,Software,Ottawa,2023-04-19,,Active,244,Band A,3,8.1,0,2024-03-23
11693,d695b0cd8473bb06f4fc93718debc72e9c1afadf19de1917ef15fe43823232c3,Sales,L5,Operations,London,2023-07-09,,Active,620,Band E,3,6.1,0,
11694,c0a56c7d6cb69ef3f398d45ce1fffd3a6a41a6ca37a6a2da2378b25d133ebc3f,Engineering,L3,Product,Dublin,2023-03-31,2025-08-25,Terminated,197,Band D,4,10.0,2,
11695,1a9e5b2ed5f6b3038e9c27d66bdb2ea0969edbfa1fde433333e559cf330a0e51,Sales,L2,Customer Success,London,2022-10-11,,Active,210,Band B,3,8.4,0,2023-09-28
11696,2c3da60c20e7ead40e3bd54091cf6da141cb3e33d22938953fa675718e256f05,Engineering,L1,Finance,London,2020-12-01,,Active,285,Band D,3,5.1,0,2021-04-09
11697,77dd766ddcf32b35f27a01a018d5c17b25a5e32d4c005b162fd5c685e68b1ca5,Finance,L5,Recruiting,Remote Canada,2023-10-23,,Active,527,Band B,4,6.8,2,
11698,519f51bd5fcb042886234dac8299c65a34902cf99f9dcd7408d167931b6fd0cb,Marketing,L3,Operations,London,2024-04-08,,Active,894,Band E,4,10.0,1,2024-08-18
11699,61d48b97f06dc91ebd4cb3003b6137a63e8ade4aaec4b7f27d916f52e87fd0a6,Marketing,L1,Data,Toronto,2025-11-27,,Active,453,Band E,3,6.5,1,
11700,75cab247bbee7e06c1921b4161d04c2803cd421b8308f275d125bba5d0926f91,Support,L4,Operations,London,2021-07-08,,Active,365,Band B,2,8.6,0,2023-12-19
11701,5463a022c7ee778381655fc6828534aacc66577b4c899451665700229d1a37db,Product,L3,Operations,Ottawa,2024-08-17,,Active,278,Band E,4,7.8,1,
11702,19f74067881f233d20cf392b0692ed5c19e9d42dc787edba19319cea7e11f14d,Finance,L5,Recruiting,Dublin,2020-10-29,,Active,454,Band C,5,8.1,1,2022-08-25
11703,13ea0ad963cea2156cbd7336e6b268aed216a63aecfa03e09e2c7d83daf279b8,Engineering,L1,Customer Success,Dublin,2025-08-18,,Active,318,Band D,4,6.1,0,
11704,66c37a7714ef4b56114fa4c9cc2a44c58387f9c37980901cb06d21ef9bb62175,Product,L3,Customer Success,Toronto,2020-07-26,,Active,240,Band C,2,8.3,0,
11705,5e12fecf37fa71ced0fc333a22668a603e095113e16253e0e6f94f0f99840415,Engineering,L1,Finance,Dublin,2026-05-05,,Active,582,Band B,2,6.6,1,
11706,07e6a37e4c21374f28a2d0ed902167b6d61fd3c8e939daadf02c376eec7a7493,Operations,L2,Data,Dublin,2022-06-02,,Active,163,Band D,3,6.1,2,2025-01-17
11707,ccaebd01a0fd755e24851c013b5d1262ed880c0dab8b150323ee6ecb145d3de4,Marketing,L5,Customer Success,Remote Canada,2025-02-09,,Active,355,Band B,3,6.9,0,2025-09-15
11708,1d8af0e812d429cb65433173d1b4b2c59909f659d726cb884636f8f8f0d03227,Support,L2,Data,London,2021-05-06,,Active,350,Band B,3,9.7,0,2024-01-22
11709,6366e59b1358e5053b1d41d3ffb82f3d6e284b2eb96201139a29365eef1f6cf9,Sales,L2,Customer Success,Remote Canada,2024-04-05,,Active,282,Band B,3,6.9,1,
11710,93eb82316a6fd1f248df620b915a9fac2762e198e6a59644e9a84c4318b79d31,Operations,L2,Recruiting,Remote Canada,2025-09-23,,Active,137,Band D,3,5.6,2,
11711,cfb951378d5fd8df76e89231862c6469cffed76bd0761e91381c58e355d180c7,Engineering,L3,Customer Success,Ottawa,2023-04-29,,Active,742,Band B,3,6.0,0,
11712,50f2eeba395b6c640c79d037e4cef09bf3fef8cbd5d0c3d746882742e6b8ef4f,Operations,L6,Finance,Toronto,2023-08-01,,Active,341,Band B,4,5.6,0,
11713,69fa4375f140d4d3da7fd59666c0bb647000f180d75a7e7a0750e94b4795fc24,Product,L1,Data,Remote Canada,2023-11-08,,Active,239,Band D,3,8.5,1,2025-01-24
11714,4e0050fee02b9fb3f3e6c9d65034c06fd2610c13cbba8d0efce55fcb4aed5b91,Product,L3,Software,Ottawa,2021-12-19,,Active,8,Band D,4,8.0,1,
11715,9c40e32b0b50b13a98650406dad51f1b3fe0e7d0c1e1f47f29c3cecd8a38f8e2,People,L3,Finance,London,2023-07-02,,Active,314,Band D,2,9.5,1,2025-05-23
11716,584c7f667f30c7225146b09ad519f0eed769ae8dfc1b25390ffca861ccaeea3f,Product,L4,Operations,New York,2022-04-23,,Active,131,Band E,4,6.5,1,2025-09-27
11717,fdc115fe97bad517eb7434377a1bc84b0fa5342279c471e3a8e773fa098d0fa1,Support,L3,Software,London,2022-06-11,,Active,796,Band B,2,5.8,0,
11718,e635f3b6fa5d5abbe0adee2662b692087b26014023f0e69b8abdad7f1eb4dfb7,Product,L4,Software,Remote Canada,2023-09-20,,Active,368,Band C,3,5.5,1,2026-05-03
11719,1dc64e316144b6a188af3a98a26b6ce99df75a07d5fb7e95fae8b9003b2222a1,Engineering,L4,Finance,Dublin,2023-03-21,,Active,181,Band E,5,6.8,0,2025-09-12
11720,4fbda58398a3c44af1057f41e9f6058496aaad5198b1c66498c53f9dbe1935e0,Sales,L3,Data,New York,2023-07-08,,Active,850,Band D,3,6.1,1,
11721,0c61b4aaf030375a376f6bc803d2549e7d2677e03beafa54837444f2d601f72b,Product,L1,Software,Remote Canada,2025-02-23,,Active,415,Band B,3,7.1,3,2026-05-12
11722,529939d89761a09bae26773e1be4f791945e52b8a1ab8b67d7dec95203f7231b,Product,L1,Software,London,2021-07-25,,Active,759,Band E,4,10.0,3,
11723,cf8cdd29b211d12055863d4c968fa5ec609a055c1f8927e3717af70c93f4854f,Sales,L1,Operations,London,2026-04-27,,Active,381,Band E,3,7.4,1,
11724,098aa3a25ab7978af0d6c589fda5c500899f0a2502aa80bc6f0f4142991c8899,Sales,L4,Data,New York,2026-04-28,2026-05-24,Terminated,720,Band D,4,4.7,0,
11725,f5f31fbe05199882ae6bf474993cefcc8de9fa27f1ba373ead570da7f6b6aae1,Product,L4,Finance,London,2023-06-23,,Active,896,Band C,2,4.9,0,2026-04-21
11726,6f1309afdeb36c24934bd644f76d99e5239cce075c035ce2930553e758f15347,Finance,L2,Software,Dublin,2024-12-23,,Active,209,Band B,3,6.5,0,2026-04-13
11727,2bde005fe96a6b68e27a0e7d0d5f141f2f24ff22cae793c0448cb54a46ad1702,Engineering,L3,Software,Dublin,2023-06-22,,Active,551,Band D,5,6.6,0,2023-07-11
11728,00dd3f55a187c19fa0bd24850063db338b57836355ee0c7ea639ed4ed8dea1ed,Finance,L3,Data,Ottawa,2022-02-21,,Active,507,Band C,3,6.4,1,
11729,a4ecc5b8b90652de73572a6a8bf532d0715e249568d1745247690d1a038ffbdd,People,L2,Software,Dublin,2025-11-22,,Active,211,Band D,4,4.6,2,2026-04-22
11730,30f085740adf3cf460777127b3dbcf426d09bb2f0545d4f1af230c1d8d7a4e2d,Operations,L5,Recruiting,Dublin,2024-07-22,,Active,340,Band B,1,8.0,0,2025-11-24
11731,4ea0b544af425a973835e50b36d6c331dde623b9d9ab15a74a32c8391bd533bb,Finance,L4,Customer Success,London,2021-05-20,,Active,609,Band B,2,4.6,3,2022-10-29
11732,c56d07046e9ba2c6b9cb3d8ea23377fee00282fce795469019872dcd99772ab1,Product,L6,Finance,Toronto,2023-01-25,,Active,562,Band C,3,7.7,0,
11733,4560fb863da9b4c6d62106d3960b9c93007c98462659a92e8896d98272edbf5d,Engineering,L2,Product,Remote Canada,2024-08-28,,Active,544,Band E,3,7.1,0,
11734,09618747780483c8bb93fdb4568cd330ca42d1712b9b01abcc56e298fd8d133c,Product,L5,Finance,London,2021-07-29,,Active,851,Band E,3,7.9,1,
11735,c8510a59a22d9e4348804b72e05a348ff42b7d1baa7e671b117f2aac866b1890,Product,L2,Operations,Dublin,2025-02-08,,Active,38,Band C,4,7.4,1,2025-06-28
11736,51a05ed5d01c888da1620459419b18091d0e1dd683caec295078cb5b673fb050,Finance,L3,Customer Success,Remote Canada,2024-10-19,,Active,466,Band B,5,7.0,1,2025-07-01
11737,37406c4eeebbc02a28340b04673caecff5ac2cda957a602c73180a8514e3ce48,Product,L1,Product,Remote Canada,2023-09-03,2025-06-04,Terminated,898,Band B,2,6.8,1,2025-05-04
11738,0f8c0844db5af8b1588f9db087f2d40f9014cbacb953f17f131b42b68d237932,Support,L5,Recruiting,Ottawa,2025-01-19,2026-01-19,Terminated,549,Band B,5,4.9,1,
11739,7293ccb8658cafc634828327e164eed52ea061c7479783e298ef595fdbfd815a,Product,L1,Data,Dublin,2022-05-26,,Active,60,Band B,3,7.7,0,
11740,98c4dc334adef12e86e9db7f757f9d0f11bf0ae1894fb8dbc1582efc987fb986,Finance,L2,Finance,Ottawa,2022-08-10,2023-09-22,Terminated,535,Band C,3,7.3,1,2022-09-01
11741,d9eaebd61d95ed1680ccabc64d1a1ddf48508f44779dd90e578c86611fd60531,Engineering,L4,Recruiting,New York,2021-05-01,,Active,255,Band A,2,7.8,1,
11742,5d03d1bfa43291bffd1888ba20cdbe5cffb132ef46888aea9c094465fe10c66a,Marketing,L3,Finance,Remote Canada,2023-09-03,,Active,391,Band B,5,3.6,0,
11743,3af2cc844c0eeefc11aa907678be7347be1c1dc467e6bd7f4ba4e561a5909562,Operations,L6,Data,Toronto,2023-05-06,,Active,398,Band B,4,8.0,3,2024-03-03
11744,d3da1ae195c7dd1ca416ee2c43ce04075c3cf768e489e277ef3e3b9f541b1cc5,Sales,L1,Data,London,2024-08-04,,Active,325,Band B,3,5.8,0,
11745,1a29314f4bfcd78ea00ad8f99ac4b7eab18359c2d91e9e0390fe9f3de8fd6cd2,People,L1,Finance,Toronto,2023-05-03,,Active,783,Band D,3,7.8,1,2023-05-03
11746,fc0b708c12cbcd6716fe8e4dd74c3e76d180dce912c3b1e80235ca5323680da6,Support,L1,Product,Toronto,2025-04-02,,Active,258,Band C,3,7.9,0,
11747,c4a452f85d2fa055891ebe3756292566880afbd16584621ab3d77e5b10b0e4a9,Finance,L1,Recruiting,Ottawa,2021-05-01,,Active,628,Band B,2,7.8,1,
11748,c6eb567d65c453968ce59395fde3fa032985f6add83a236833a6df534c860774,People,L1,Finance,Ottawa,2020-12-02,,Active,417,Band D,4,8.8,0,
11749,253f813f8c1a843b39cb2d094ef72d38260f71f7f6ccc96fba04bedfaca58b9a,Finance,L1,Product,London,2022-01-13,,Active,284,Band D,3,6.1,1,
11750,f2314279a0671becf7da9e23b8bd44d8fa978765119f9ac7cef16788ee9285b3,Support,L3,Customer Success,London,2026-05-19,,Active,166,Band C,4,7.9,1,
11751,d16896e31f1232b5782cf76e89d9e0163511a573e484eb6d6d0f750d25723574,Finance,L2,Operations,Remote Canada,2023-03-27,,Active,764,Band E,1,8.5,2,2023-06-04
11752,a7f15420334f23cf37a72c9d869842976caade04262eb7c3770b0dc293eb8cd9,People,L1,Data,London,2025-06-01,,Active,382,Band C,2,5.6,0,2025-09-30
11753,876e05b1317c637e24e64017863c8f83fc3dbf703d2f1b907afe734b0f6234e0,Marketing,L3,Product,London,2024-03-29,,Active,217,Band D,3,7.1,0,2024-10-19
11754,c449ab03a62260616879ada91f3f49dfe7e0aa4bb85f76ed595c65b9cf6f547e,Support,L2,Product,New York,2022-01-09,2022-02-14,Terminated,655,Band A,1,6.5,0,
11755,f151663b166b65f02c63c409aee6993b46b855e0957660a413ed0540b2b78f81,Finance,L2,Product,New York,2025-08-26,,Active,602,Band C,3,5.7,1,2026-03-10
11756,32312d91d978b937037ad210178bbc0e25c9796a9ae0ef326d46be45d3d03864,Sales,L5,Software,New York,2020-07-01,2024-11-07,Terminated,718,Band D,5,8.5,0,
11757,2586991f564cc2cb3cfa4275fb814fdcb05bd48f71bf216ad599c4dd10716206,Product,L3,Operations,Remote Canada,2022-04-21,,Active,633,Band A,3,5.3,0,
11758,a8a043a8fd2971255f8f9c015f8847df9d09c34cc5f3c7795bddf30d0b534e5b,Sales,L3,Customer Success,Ottawa,2024-05-24,,Active,145,Band E,4,6.8,0,2025-11-02
11759,6bc4241c53de1880c93846f94e020652cb37ca4057a7b2033af675ab4623730e,Product,L4,Customer Success,Remote Canada,2020-10-03,,Active,757,Band A,3,8.0,1,
11760,99195ce96f90d9884e3ca70ff90d878db1d37409cb1d064ea061c9222ffbdc4e,Operations,L4,Product,Toronto,2025-07-26,,Active,371,Band E,4,5.6,1,
11761,665b60a4fcf8949c6071fb06aa225fb424426452a53e25d8e69308090f1b3e4d,Engineering,L1,Customer Success,New York,2022-04-28,,Active,343,Band B,5,6.8,1,
11762,645099a0e1ed5ed76f545a6a36a15eafb1c7b8495f5af523b38d53d9972cee71,Engineering,L3,Customer Success,Ottawa,2020-12-26,,Active,223,Band C,2,9.0,0,
11763,c7bfff5d3169650d834a047ddb4d6528aea607a92116a37e9fb64dcdb0f5f383,Operations,L2,Recruiting,Toronto,2021-07-27,,Active,677,Band B,1,7.8,0,2021-10-30
11764,365b31098840765ba8928742e7e681ae371c85ed0b6d407c6ba234d06f171e7e,Product,L4,Software,Dublin,2025-07-31,,Active,415,Band E,3,5.5,2,2026-01-28
11765,b2b9ca697e6a1865e143442da31d13c9fc2e1321b5ef8eb79cd1f261c4d8921e,People,L2,Customer Success,London,2026-05-26,,Active,480,Band C,2,9.5,1,
11766,3ef9dba1efc953a84e160ff674debeabb18e256dd6344e42816f5f880068785d,Marketing,L2,Product,New York,2020-09-13,2021-09-18,Terminated,89,Band A,3,7.3,1,2023-02-14
11767,6a60e32785979ef2c8b89957bd5357671733e984cc4135efef08463d60fa4133,Support,L3,Finance,Ottawa,2025-12-20,2026-05-01,Terminated,601,Band E,4,8.3,0,2026-01-25
11768,19ca3f293ab7a52d08c70dd99db39b7c280a81f87cec098aa26bf0c3ceaabae2,Engineering,L3,Customer Success,Toronto,2023-08-21,,Active,151,Band A,4,6.7,0,
11769,f91fc71f52e3575c6bef2fbe92f33e1e80d1a10d83af1545ecf35af905936210,Sales,L3,Recruiting,London,2021-10-13,,Active,364,Band E,4,6.8,1,2022-02-07
11770,661e84940d6de668ab28a36daeb6d165bee491e89ce7552ecb959deb6fea0954,Engineering,L4,Finance,Toronto,2023-04-10,,Active,226,Band D,3,9.2,0,2023-10-04
11771,a6a4ba2d0f1375ed0b82381a1f16be0968c11fb67ca3610d74eeb54e6e75f17e,Operations,L3,Operations,Toronto,2022-11-01,,Active,365,Band D,2,6.4,1,
11772,2eb209422cff70dbd08a605f85e9c9dac0dca46c192912f7d0cd15eb22b12bd1,Marketing,L4,Recruiting,Ottawa,2023-03-11,,Active,385,Band E,3,7.4,1,2024-01-05
11773,d111345e9ce285f78e87084dda94c912d310a9b1fe3eea7dfedb539982e24dbf,Marketing,L4,Software,London,2021-10-04,,Active,231,Band D,3,8.8,0,2025-04-27
11774,f3310683649a346563516d6aff5f61e0157c4f16c16e98ce2daa04f653897d6a,Operations,L3,Operations,New York,2020-07-01,,Active,770,Band B,4,7.5,1,
11775,2503895f2dafb13adc109f8031f9dc29543b9ab430ee87bc119294bbed2c3ad4,Sales,L2,Software,New York,2025-05-14,,Active,696,Band A,3,7.3,2,
11776,9e3aa79666e2af8c948a2fb05f44ffacabb8d9af3c7372824972ae32aae5dd30,Sales,L4,Software,Dublin,2024-11-28,2024-12-30,Terminated,423,Band A,5,7.6,1,2026-04-26
11777,662ab03ff436cfd205a73ba2d4a51f457e2bd6451a9154cd8d6b3e0bf897c711,Engineering,L1,Product,Dublin,2021-12-14,,Active,49,Band D,3,7.0,0,2023-02-11
11778,6a0618307af2d2fa0fe0c5ea1df5b924d854f22458b3cad3bda913c7931143b6,Marketing,L1,Product,Toronto,2022-07-05,,Active,469,Band A,3,7.5,2,
11779,3b297c8441c7b0ad82d81dc862137eda12162cc846d00056108a241772faf1b4,Sales,L4,Operations,Toronto,2020-09-18,,Active,364,Band C,3,7.4,2,
11780,15ff5e4877eb9326f7929f5950d8eed14b5a524d15bfb248b3c132ea837859eb,Finance,L3,Software,London,2023-06-21,,Active,260,Band B,5,10.0,0,2024-05-27
11781,136c3808b91375ffea9b3c54ea97ed087fab250f1c2ac98dd89bc66c33e8e6d5,Operations,L2,Software,Remote Canada,2025-11-03,,Active,134,Band C,2,7.6,1,
11782,fb32c38877847a6e68ac2982bf636ceb222e6b30b554eab45a162289786c5ff0,People,L1,Software,Toronto,2025-02-20,,Active,882,Band C,3,6.9,3,2025-04-17
11783,38f1dde10d586d75e5cbeb76ea665e27b074f9b287f5e5ad72b69648876af328,Operations,L5,Customer Success,Remote Canada,2022-07-19,,Active,321,Band B,3,7.0,0,
11784,5ba2044ff60c40df892448f6840baa018467f7351ef331a43649bee18047612e,Marketing,L4,Finance,Toronto,2024-10-12,,Active,119,Band A,1,5.9,0,2025-07-16
11785,16bc52360d608fb82af05ed68c2b354d73c3c684f0771f366b436395d0a568ee,People,L6,Data,New York,2023-04-04,,Active,501,Band C,3,5.2,0,
11786,607081ed5b09827c2441646e9a099a3cb71056bd78963086a84432d11ca050cf,Marketing,L4,Customer Success,Dublin,2024-09-17,,Active,412,Band A,3,6.0,2,
11787,32aa54c39d0f97f84ddc3dae763ab3ecc6d9c83229ca0ef735cf5e0c0c28901e,Operations,L3,Software,Toronto,2020-12-18,,Active,113,Band D,4,7.6,0,2023-04-18
11788,ea644091bac11f85cb67d80b31073c85a4b6d16ffd30cc1da08101fdb035633e,Sales,L3,Software,Dublin,2024-01-11,,Active,325,Band C,4,7.6,1,
11789,7cb0717f89a5efe49f185da5dd5cb90773e720ee1f10596c735786705e7c7cb8,Engineering,L5,Product,London,2023-11-24,,Active,399,Band E,2,5.8,1,2026-03-05
11790,44c547a2459514dff2757f99ed71e2ccf1062761c057c49f2899f98979a4771f,Operations,L2,Customer Success,Toronto,2023-02-19,2023-09-06,Terminated,305,Band E,2,9.0,1,2025-05-25
11791,359d07904a9dfc6287a4650530637373ae62d7391fec5393f2df993f9867f09a,Engineering,L6,Product,Dublin,2020-06-13,,Active,417,Band D,3,7.8,0,
11792,5f36799f6d408d2c59d3f4b64b421cb97a294b82a075e730d4b75a8b780891a8,Finance,L3,Customer Success,London,2023-01-16,2023-11-29,Terminated,339,Band E,2,5.4,3,2025-01-12
11793,df3c08c16d3293f597bf94a1a1bda8d014f5dd113a7dc4aea4785148455ee0a1,Finance,L2,Product,Remote Canada,2023-10-04,,Active,157,Band B,1,8.4,1,
11794,275db3010112bd683e176ee5a5dde3b58d82f0f28534c852133e12da193c3e62,People,L2,Operations,New York,2022-07-28,,Active,84,Band C,5,6.7,1,
11795,5ac53c2267257b0d6599ac16e0c21522d7e33403774de29e967e25007f4de744,Support,L1,Software,New York,2020-06-20,,Active,260,Band B,3,5.1,1,
11796,83af6888de4a878550fd26410bcf61c4c1e1f41a81a445671268f0c5adeed23e,Finance,L1,Product,London,2024-07-11,,Active,44,Band A,3,4.2,1,
11797,4657ef5e50af02dcd71d45181cb0aa46414855a9f2872d4fdcc943e6656d24ec,People,L3,Finance,New York,2026-01-13,,Active,346,Band A,3,4.7,0,2026-02-26
11798,d19244776836a8a2523ad152d4193abddf5aac09d33f5f86e78c5878c1799dc3,Sales,L4,Data,Dublin,2020-07-21,,Active,625,Band E,3,7.6,1,2024-11-21
11799,af4d5d2c4a4bf9727fc37cf458f997d48e6b865b8ebe826861b7ba3aad524358,Engineering,L1,Customer Success,Dublin,2023-11-24,2024-12-14,Terminated,136,Band A,1,8.3,0,
11800,ae2f4d68fe9dae010a3f161f5224280c2d3baf83588e45294b48134b0de0e7db,Support,L3,Product,Remote Canada,2020-12-07,,Active,689,Band C,4,6.6,0,2023-01-07
11801,6783c71f418437a228202a52688cd985e5e65b2f6b192967587c2f6b59df8b07,Sales,L2,Product,London,2026-04-28,,Active,258,Band C,3,6.5,0,
11802,94187212dabbdd37fa0a446b33f1cc7767f45ca7cd75dd961deb0f398500861c,Marketing,L5,Recruiting,Dublin,2020-09-06,,Active,158,Band B,4,9.2,1,2023-04-12
11803,90f57b00c1a634f503f0a936e471ca89543b0cb2a891a0794f62fbfd29fb4002,Operations,L4,Finance,Ottawa,2023-10-23,,Active,715,Band A,4,6.2,0,
